"","posX","posY","angle","X00.14.bf.b1.97.8a","X00.14.bf.b1.97.90","X00.0f.a3.39.e1.c0","X00.14.bf.b1.97.8d","X00.14.bf.b1.97.81","X00.14.bf.3b.c7.c6","X00.0f.a3.39.dd.cd"
"861",2,4,225,-48.1789613887164,-61.3210691940895,-50.7818181818182,-56.5214153858918,-59.0494862132068,-59.0597650421558,-67.6181818181818
"862",2,5,225,-43.1454693446552,-58.0858002988758,-51.5909090909091,-59.0925300230228,-60.6065461679228,-63.2706868966509,-71.0409090909091
"863",2,6,225,-41.8299136530837,-62.0263444760682,-47.2818181818182,-58.1070437433887,-61.0444330200676,-64.6797778057418,-67.5318181818182
"864",2,7,225,-49.5050363859297,-57.0570679167364,-47.6727272727273,-49.6492730176508,-61.1484707360194,-65.5940244845129,-63.0863636363636
"865",2,8,225,-54.4832613775697,-61.2172535669773,-48.5818181818182,-51.5359291062576,-59.1787717502559,-64.6786209934025,-59.7050199549195
"866",2,9,225,-51.0026409258109,-55.4930666393834,-52.0636363636364,-61.174348204841,-61.7398815173227,-64.425526872442,-68.75
"867",2,10,225,-48.1801591187758,-55.2005314036622,-48.1636363636364,-64.7447275631054,-63.1398815173227,-62.7698033329139,-63.3777472276467
"868",2,11,225,-51.4347045733212,-50.7550768582076,-56.8545454545455,-63.7722927426213,-63.5080552712385,-68.8070292603712,-65.1363636363636
"869",2,12,225,-46.2607795705346,-55.9787004483137,-55.6909090909091,-67.5527907410864,-65.8706822058869,-63.9574923148831,-70.1545454545455
"870",2,13,225,-45.8162772894473,-52.4983419213622,-57.6272727272727,-62.9917947441561,-65.0121050835892,-61.7512844481996,-76.3095654094649
"871",3,3,225,-50.0002454656921,-62.0161588258273,-50.1,-59.6615891979342,-53.6661448156075,-57.0139734301688,-62.6913835912831
"872",3,7,225,-46.490202292234,-60.1059731755864,-51.1701794639027,-48.8674548358327,-59.2908909463106,-60.7985912117018,-66.8
"873",3,8,225,-47.5242572234431,-60.564334257244,-50.9363636363636,-51.0105614668243,-56.669680841165,-65.2700765815162,-65.0227272727273
"874",4,3,225,-48.2997693335085,-59.5487068350788,-50.1454545454545,-60.0674548358327,-55.92675289228,-59.5458554299171,-69.1454545454545
"875",4,7,225,-51.0427564630806,-54.8278041309349,-50.4272727272727,-52.1132018335304,-61.2227151763283,-62.0058299027451,-62.5772727272727
"876",4,8,225,-50.3583841104158,-57.5823495854803,-48.4363636363636,-52.1051386555493,-58.0459380912503,-60.941899017863,-60.3727272727273
"877",5,3,225,-50.6959454768388,-61.1790653620304,-44.1272727272727,-55.8888619252069,-57.8504956421947,-59.5103753572905,-63.5090909090909
"878",5,7,225,-51.2947477467794,-58.1092573990364,-42.8156340093573,-45.2447275631054,-61.2929098042865,-59.6373535633176,-58.9363636363636
"879",5,8,225,-54.4739398019873,-62.4730602526183,-45.8338158275391,-54.9278659282766,-57.8626087900499,-58.1009473816672,-58.5909090909091
"880",6,3,225,-53.1105341048424,-57.4994366625122,-50.1974521911754,-56.6781583805198,-56.0009973325889,-57.335817139159,-64.7090909090909
"881",6,7,225,-59.1356568376885,-60.2483419213622,-44.2909090909091,-48.2529411154668,-57.2009912843894,-60.8525050784691,-56.600949000748
"882",6,8,225,-53.5925977523527,-61.0017926347576,-44.4636363636364,-51.4003007487607,-59.6757434632921,-60.5234014057921,-58.2545454545455
"883",7,3,225,-52.5091057082915,-61.0923368119501,-48.7545454545455,-53.6807987472259,-52.0484646878199,-54.3109856724253,-61.0418580916571
"884",7,7,225,-54.6339829754455,-66.0347055577258,-42.5272727272727,-54.8434073797523,-56.254527309947,-60.9940244845129,-58.6545454545455
"885",7,8,225,-53.5560034494976,-63.4699744529395,-42.8338158275391,-51.7266961193039,-57.691906423498,-55.2122063026947,-60.5636363636364
"886",8,3,225,-48.3179511516903,-63.651427721041,-47.2545454545455,-58.0444351108622,-56.2838249433951,-53.5303881208766,-53.1
"887",8,7,225,-56.7356568376885,-62.3248848212016,-46.0454545454545,-52.8404745608031,-60.9509973325889,-53.8934141693782,-55.7909090909091
"888",8,8,225,-59.7768113942897,-61.7410755808546,-46.3636363636364,-49.716719556966,-58.1080633355045,-53.4679085695795,-55.9727272727273
"889",9,3,225,-54.4678791959267,-68.3168886532607,-44.2065431002664,-55.8136446601539,-56.1247340343041,-52.0776736117353,-62.5636363636364
"890",9,4,225,-53.5641272950206,-68.2254162248637,-42.0585407459873,-54.2217078381349,-50.9681636735833,-54.6991802541931,-60.6282217280207
"891",9,7,225,-59.6490625348334,-63.778335534597,-45.8363636363636,-52.1846089229046,-57.9363515399646,-52.7861542056915,-55.5641108640104
"892",9,8,225,-58.5198704796255,-66.6570679167364,-52.7883612820845,-48.7262532926804,-56.8555427871344,-53.1879213331655,-58.0777472276467
"893",10,3,225,-55.3516886614437,-70.8159604020562,-48.8818181818182,-57.1722927426213,-52.5444330200676,-52.5491802541931,-65.3454545454545
"894",10,4,225,-53.9830307110782,-70.6599552926441,-55.0363636363636,-54.3882770207206,-51.1934175428802,-48.4370377694285,-62.1322926821922
"895",10,5,225,-53.804314788054,-69.2350704714425,-55.3545454545455,-54.9950200153486,-52.9717057473403,-48.0251685332662,-59.3
"896",10,6,225,-58.547864804774,-61.1339757302925,-44.8545454545455,-59.1473679298115,-58.3605838838746,-51.0806613694788,-61.0545454545455
"897",10,7,225,-59.8067102481727,-64.2605186301319,-50.9090909090909,-47.4375417418539,-59.4312983468255,-50.3746220360616,-62.4318181818182
"898",10,8,225,-58.1595818404752,-62.5652625084485,-43.3272727272727,-49.9923796486425,-58.766138767408,-55.1679723875097,-54.1136363636364
"899",11,3,225,-54.6610250362267,-66.4563380893031,-48.5363636363636,-52.2586563789849,-54.5525084519711,-48.6291674906071,-59.8
"900",11,4,225,-53.2306352509594,-69.0526889521365,-51.4818181818182,-57.1321189305789,-50.4580633355045,-53.785817139159,-64.8959290458285
"901",11,5,225,-55.138369719263,-68.0094238889819,-44.7636363636364,-55.6906249351835,-58.4474552588319,-49.5031153936038,-65.2363636363636
"902",11,6,225,-56.6433193502285,-68.0801601031804,-45.8,-55.36628502686,-58.7080633355045,-48.8328081087721,-59.6818181818182
"903",11,7,225,-55.8263352621061,-68.513239516094,-44.3,-46.4092412834713,-56.42675289228,-53.3955183633847,-60.8
"904",11,8,225,-62.0710682096849,-73.1166902294895,-48.9545454545455,-52.4423796486425,-61.4171602927949,-49.1504008844626,-57.2590909090909
"905",12,3,225,-59.0588026779885,-66.5745199074849,-48.9974521911754,-53.7690674714289,-51.4454364008561,-46.1740117209269,-69.900474500374
"906",12,4,225,-55.9252962427746,-66.2801601031804,-50.6181818181818,-55.0703876547819,-50.053517880959,-53.2406996602369,-62.5641108640104
"907",12,5,225,-55.5282397908406,-64.4923368119501,-50.1090909090909,-56.4744902827038,-56.2070539065165,-54.4567772844122,-66.6090909090909
"908",12,6,225,-59.2756136642303,-70.9261460522971,-55.1818181818182,-54.3639371123971,-61.041906423498,-52.6031153936038,-63.3
"909",12,7,225,-54.7666814658673,-68.1372280199168,-51.3727272727273,-48.7086563789849,-57.4782640116622,-52.6661414421055,-63.4818181818182
"910",12,8,225,-56.1442716145958,-70.4197760291683,-47.0909090909091,-54.2070437433887,-54.9211919605471,-53.2770632966006,-63.0954545454545
"911",13,3,225,-55.9210722828593,-68.6695245264695,-47.8322912021037,-56.9501399276186,-53.3302630219827,-50.1958045256552,-73.6013962847811
"912",13,4,225,-53.3185140388382,-72.8670551432062,-51.84290673663,-57.7083639267417,-55.7757434632921,-46.7376480845633,-68.3454545454545
"913",13,5,225,-52.4165227551394,-71.2628746023774,-46.3181818181818,-57.8922375707797,-58.319680841165,-50.2219075269204,-74.2913835912831
"914",13,6,225,-49.4571863803564,-67.8181498843561,-42.4363636363636,-57.3970754775683,-56.8514990229832,-52.0161414421055,-69.6136363636364
"915",13,7,225,-55.0565515374449,-66.7875929336334,-43.2974521911754,-48.9093916578516,-57.4383703979405,-50.304946339008,-60.2363636363636
"916",13,8,225,-61.9556712288412,-70.6112484575652,-55.3701794639027,-54.2944351108622,-56.1272606308737,-52.6994535027954,-66.9150598647584
"917",14,3,225,-58.3739398019873,-73.0939629567622,-52.2312680187145,-54.7774231016531,-49.7464518780435,-58.8797778057418,-72.9459290458285
"918",14,7,225,-54.51532502508,-68.428335534597,-50.1883612820845,-47.2618816501773,-58.5055367389349,-56.47828392687,-62.800474500374
"919",14,8,225,-52.0198704796255,-67.0416069845167,-46.8181818181818,-49.4717078381349,-57.4383703979405,-47.5818819997483,-54.3272727272727
"920",15,3,225,-63.863651162837,-72.4530538658531,-53.1909090909091,-54.9362215585008,-50.4323138240129,-54.5946347996477,-70.0454545454545
"921",15,7,225,-60.2411693558018,-71.620140942885,-48.2338158275391,-50.0511781054902,-57.6242141993114,-54.6667517572402,-66.2545454545455
"922",15,8,225,-52.7488170691412,-68.8939629567622,-49.5727272727273,-45.016719556966,-59.5237125089172,-55.8067134664821,-64.2368381367376
"923",16,3,225,-61.9500147992006,-72.9207042803728,-60.6090909090909,-56.6417947441561,-56.9201946279582,-56.3752323511964,-67.3141108640104
"924",16,7,225,-58.9930738845364,-71.4203393666561,-48.7519976457209,-54.8272810237903,-54.399987903601,-56.7725178420551,-67.4545454545455
"925",16,8,225,-56.0648488928964,-72.0126761786062,-55.5909090909091,-49.1139371123971,-58.1979569492261,-55.2661414421055,-74.7818181818182
"926",17,3,225,-59.866998887323,-73.9245199074849,-50.7792703729936,-54.4608539190675,-56.1600882416799,-55.0819032723917,-66.6272727272727
"927",17,7,225,-58.6959454768388,-69.5394175022168,-51.4454545454545,-41.2228776471076,-56.8363515399646,-58.1946347996477,-77.6818181818182
"928",17,8,225,-58.4425257965891,-70.2388860985546,-51.0636363636364,-53.3388619252069,-51.6474613070314,-57.7964657450519,-71.2363636363636
"929",18,3,225,-61.1483409369576,-74.8097888026986,-47.6818181818182,-59.7661346524796,-50.3358498495704,-52.7339861937548,-74.2363636363636
"930",18,7,225,-54.9835068432618,-73.2226953389016,-48.2909090909091,-48.3642295646402,-58.5913986849043,-62.6752536238397,-66.5409090909091
"931",18,8,225,-60.477763658657,-74.6652305746228,-47.7727272727273,-51.5073361956319,-60.9969535684377,-57.3015576968019,-58.0095654094649
"932",19,3,225,-57.5904477579261,-74.7894175022168,-55.0818181818182,-56.7584614108228,-51.1090727644924,-58.2704136480486,-75.8363636363636
"933",19,7,225,-52.6839829754455,-72.1116133712819,-48.6818181818182,-50.2765457449236,-59.254527309947,-61.1079979146817,-67.0181818181818
"934",19,8,225,-60.1052818516218,-71.1735916562804,-51.6065431002664,-48.8008856532471,-55.6959501876493,-58.4773365452029,-65.2363636363636
"935",20,3,225,-62.4185140388382,-72.6441613805334,-54.4454545454545,-56.0089488312281,-53.281304395025,-58.0958554299171,-76.1095654094649
"936",20,7,225,-65.4540841215624,-72.6588924853197,-53.6909090909091,-48.9044033766826,-59.3252417728979,-60.7855438905567,-68.3818181818182
"937",20,8,225,-59.3205920775012,-68.4779706208804,-54.1090909090909,-44.4668699313463,-54.2787717502559,-59.8706868966509,-75.7818181818182
"938",21,3,225,-61.4094231297473,-71.0646991709607,-60.2156340093573,-52.1819685561985,-49.4656491734127,-62.1346603268197,-73.8736762734753
"939",21,4,225,-60.0146034272043,-74.7912420708001,-59.6454545454545,-57.4287432850061,-47.3782700598617,-63.2648995391926,-76.4
"940",21,5,225,-63.9717898075606,-76.7105186301319,-56.5727272727273,-49.9690674714289,-48.6323138240129,-60.9727910906574,-81.6473525469505
"941",21,6,225,-63.4040841215624,-74.0450576979122,-57.3909090909091,-42.7274231016531,-52.0535239291585,-63.4143104967012,-74.3191308189298
"942",21,7,225,-61.1040841215624,-67.5230602526183,-50.6545454545455,-48.1332887395516,-54.22675289228,-61.9079979146817,-75.0454545454545
"943",21,8,225,-60.6003322206564,-69.3145007471895,-49.7818181818182,-48.9005932010039,-55.8797811792438,-62.3142892240579,-78.900474500374
"944",22,3,225,-63.5375761656237,-71.8692446255061,-57.5636363636364,-53.0041109244395,-47.8282700598617,-62.3140372480989,-77.500474500374
"945",22,4,225,-61.6141272950206,-76.7050768582076,-56.3272727272727,-52.3472175554311,-45.3616054092615,-59.9909729088392,-77.9
"946",22,5,225,-63.5361477690728,-74.1090589752652,-54.4818181818182,-46.8893047518304,-49.908069383704,-60.6464444724085,-79.2095654094649
"947",22,6,225,-66.690606468654,-71.2719655114683,-56.8247249184482,-46.1586563789849,-57.0111037188673,-62.2518947633343,-72.6641108640104
"948",22,7,225,-59.988369719263,-68.1401473296501,-51.2883612820845,-44.579771016116,-53.5949407586613,-65.0837129451525,-75.4454545454546
"949",22,8,225,-61.4950799674358,-73.4548784344364,-55.5181818181818,-49.2460477464584,-54.7595865512856,-63.5322190662808,-78.4291707287687
"950",23,3,225,-64.4839110196818,-79.5214341078061,-54.5,-53.2220002903781,-47.8858498495704,-60.4324923148831,-81.0133614124569
"951",23,4,225,-61.2605489040431,-74.7021575484743,-57.2363636363636,-53.2115891979342,-52.8616054092615,-61.7434141693782,-78.600949000748
"952",23,5,225,-61.2683553281103,-75.0354034513335,-55.6272727272727,-48.2501503743804,-53.9358438013709,-62.2855438905567,-78.1286962283947
"953",23,6,225,-59.0818329810188,-73.9877913574046,-56.1818181818182,-45.3535260199531,-56.6222074377346,-61.358271163284,-71.8363636363636
"954",23,7,225,-57.7409238901097,-70.4987623317273,-53.6818181818182,-47.6439922842387,-55.458069383704,-62.0012844481996,-74.6186563185558
"955",23,8,225,-60.7591057082915,-71.9570679167364,-53.2818181818182,-49.2479528342978,-55.8782700598617,-62.8501276358603,-75.9727272727273
"956",24,3,225,-59.3579079782321,-76.9563380893031,-56.6181818181818,-51.7407670130463,-48.8252417728979,-62.54490804825,-80.0822926821922
"957",24,4,225,-61.2581534439243,-71.4787004483137,-60.9272727272727,-49.4129093812872,-47.8439313296734,-60.5767262300681,-75.4822926821922
"958",24,5,225,-60.5057579838055,-74.4183163743016,-58.1338158275391,-57.549565469894,-49.2641320058311,-59.8345965088896,-74.3913835912831
"959",24,6,225,-65.1600579726588,-72.3799616794092,-59,-55.4936998319955,-55.1626148382494,-59.21159598756,-78.8959290458285
"960",24,7,225,-58.9210682096849,-69.7161588258273,-58.2454545454545,-47.5417947441561,-52.2777683694674,-60.1421935391087,-77.9
"961",24,8,225,-61.8732182041115,-72.0130410923229,-54.2272727272727,-42.7897392819364,-57.5126148382494,-64.6079340967516,-73.8636363636364
"962",25,3,225,-59.7763352621061,-74.6872280199168,-64.4909090909091,-48.9527907410864,-52.8666525542012,-62.6025050784691,-76.5550199549195
"963",25,4,225,-59.1392500278667,-73.3556082618698,-55.6181818181818,-51.0793281894925,-47.0030161905648,-57.2109856724253,-74.5918580916571
"964",25,7,225,-59.7789613887164,-75.0810564205592,-55.9727272727273,-49.8661346524796,-54.3934235910797,-60.0861542056915,-73.619696969697
"965",25,8,225,-64.4941488817497,-73.8670551432062,-53.8,-48.1073361956319,-55.865141434819,-63.1140372480989,-80.3090909090909
"966",26,3,225,-60.1421216201691,-75.7828809891425,-59.2454545454545,-49.0869568373675,-48.5272606308737,-57.6103753572905,-80.9191308189298
"967",26,4,225,-59.9648488928964,-76.4168886532607,-54.0338158275391,-55.7346089229046,-48.5393858751279,-63.7243275148159,-73.0181818181818
"968",26,5,225,-65.7497841327091,-78.2310564205592,-58.7454545454545,-51.4934073797523,-52.8282761080612,-58.7434141693782,-83.0212121212121
"969",26,6,225,-63.7805632951958,-73.1717990215228,-59.5454545454545,-53.6294785638728,-54.4116054092615,-61.4427613089567,-73.7095654094649
"970",26,7,225,-66.3997693335085,-69.9734806629834,-56.9727272727273,-48.3093916578516,-52.2484707360194,-66.6049250663647,-73.5090909090909
"971",26,8,225,-61.7115011684103,-72.1145007471895,-57.3,-40.9827038350652,-51.6141259576316,-61.2039989573409,-74.1913835912831
"972",27,3,225,-58.7744159341709,-75.2561396655319,-57.9,-48.2621741024205,-42.2282700598617,-60.7200765815162,-80.4875240170215
"973",27,7,225,-60.8567102481727,-75.9408771570834,-48.5909090909091,-42.811296745691,-55.4439252814739,-62.8879213331656,-77.7363636363636
"974",27,8,225,-64.756797003137,-75.2423368119501,-55.8,-42.8080714744986,-54.1989784746131,-64.2576608481493,-78.1827671825662
"975",28,3,225,-59.1648488928964,-76.798143497591,-62.0818181818182,-52.3086563789849,-46.1777623212679,-61.458271163284,-79
"976",28,7,225,-62.0732182041115,-75.1134060060395,-53.7,-40.529771016116,-54.4131165286437,-65.8512844481996,-78.2822926821922
"977",28,8,225,-64.3453106339273,-75.1405122433668,-53.6818181818182,-43.450885653247,-54.3742323439099,-67.8134269329642,-78.0645853643844
"978",29,3,225,-61.299538667017,-68.9583291478319,-58.8272727272727,-54.0843164706614,-44.3610976706678,-63.958271163284,-78.6315432306387
"979",29,7,225,-64.5344591076291,-74.3046800106653,-53.8272727272727,-44.8388619252069,-53.161599361062,-66.2037044360952,-81.2150598647584
"980",29,8,225,-63.5989757798691,-78.4661588258273,-57.4636363636364,-47.2156918258561,-48.4020067615769,-64.6473493087889,-77.8909090909091
"981",30,3,225,-61.1807220059237,-73.0692446255061,-61.0909090909091,-49.0249331093274,-42.8646336962253,-63.7940244845129,-82.5554944552935
"982",30,7,225,-62.6077492675043,-76.378335534597,-54.38581347326,-41.0394468296932,-44.3701885797587,-64.9539989573409,-76.5909090909091
"983",30,8,225,-64.9550363859297,-76.8254162248637,-60.2818181818182,-41.1739053782175,-50.507059954716,-61.8458341572737,-77.7368381367376
"984",31,3,225,-60.2471432068982,-77.362144774944,-58.1909090909091,-46.831091199469,-41.5237246053162,-65.3603540846471,-80.6856141848102
"985",31,7,225,-63.0855848819249,-76.1619782849985,-54.6247249184482,-41.7239053782175,-40.83837644614,-70.9243275148159,-78.8277472276467
"986",31,8,225,-67.1477780498097,-74.2208707703183,-55.5818181818182,-41.418039740319,-47.2641320058311,-66.7212759391423,-76.3095654094649
"987",32,3,225,-61.4244159341709,-82.4570679167364,-59.0454545454545,-50.1859291062576,-37.9242323439099,-66.408271163284,-79.7679068670023
"988",32,4,225,-69.3940409481043,-72.5930666393834,-62.0545454545455,-44.7340240184183,-39.2151353866195,-65.3531153936038,-78.7191308189298
"989",32,5,225,-68.576089796414,-74.4017926347576,-68.8,-48.7530831933296,-45.0292794888496,-65.7314402178798,-79.5289874279824
"990",32,6,225,-67.4299284522843,-75.3117798612274,-65.8636363636364,-48.5998579221372,-45.9121070996557,-68.7764529814658,-80.0401596393556
