"","time","posX","posY","orientation","00:14:bf:b1:97:8a","00:0f:a3:39:e1:c0","00:14:bf:3b:c7:c6","00:14:bf:b1:97:81","00:14:bf:b1:97:8d","00:14:bf:b1:97:90","00:0f:a3:39:dd:cd","nas","posXY","angle"
"1442","1140719202022",22.76,5.06,251.2,-61,-59,-54,-52,-47,-76,-80,0,"22.76-5.06",270
"1443","1140719203786",22.76,5.06,251.2,-61,-58,-58,-55,-47,-76,-80,0,"22.76-5.06",270
"1444","1140719204038",22.76,5.06,251.2,-61,-59,-65,-52,-47,-76,-84,0,"22.76-5.06",270
"1445","1140719204290",22.76,5.06,251.2,-61,-55,-59,-52,-53,-75,-82,0,"22.76-5.06",270
"1446","1140719205802",22.76,5.06,251.2,-60,-57,-59,-52,-47,-77,-84,0,"22.76-5.06",270
"1447","1140719206054",22.76,5.06,251.2,-60,-59,-59,-53,-53,-76,-81,0,"22.76-5.06",270
"1448","1140719206306",22.76,5.06,251.2,-70,-55,-59,-52,-49,-75,-83,0,"22.76-5.06",270
"1449","1140719206558",22.76,5.06,251.2,-58,-57,-57,-52,-48,-77,-81,0,"22.76-5.06",270
"1450","1140719206810",22.76,5.06,251.2,-59,-58,-58,-51,-49,-75,-81,0,"22.76-5.06",270
"1451","1140719207062",22.76,5.06,251.2,-59,-60,-63,-49,-54,-73,-87,0,"22.76-5.06",270
"1452","1140719207818",22.76,5.06,251.2,-59,-54,-74,-50,-49,-75,-85,0,"22.76-5.06",270
"1453","1140719208070",22.76,5.06,251.2,-60,-56,-63,-50,-48,-74,-86,0,"22.76-5.06",270
"1454","1140719208322",22.76,5.06,251.2,-60,-56,-64,-50,-49,-75,-81,0,"22.76-5.06",270
"1455","1140719208826",22.76,5.06,251.2,-61,-58,-58,-51,-48,-76,-85,0,"22.76-5.06",270
"1456","1140719209934",22.76,5.06,251.2,-61,-57,-64,-53,-49,-77,-85,0,"22.76-5.06",270
"1457","1140719211447",22.76,5.06,251.2,-60,-59,-60,-54,-49,-77,-82,0,"22.76-5.06",270
"1458","1140719213967",22.76,5.06,251.2,-61,-59,-60,-53,-49,-77,-82,0,"22.76-5.06",270
"1459","1140719214219",22.76,5.06,251.2,-69,-58,-60,-52.5,-49,-77,-81,0,"22.76-5.06",270
"1460","1140719215983",22.76,5.06,251.2,-63,-60,-58,-73,-47,-78,-82,0,"22.76-5.06",270
"1461","1140719216739",22.76,5.06,251.2,-63,-57,-59,-52,-54,-78,-80,0,"22.76-5.06",270
"1462","1140719217243",22.76,5.06,251.2,-62,-59,-59,-55,-48,-78,-81,0,"22.76-5.06",270
"1463","1140719218503",22.76,5.06,251.2,-61,-55,-57,-51,-53,-74,-84,0,"22.76-5.06",270
"1464","1140719218755",22.76,5.06,251.2,-60,-55,-55,-56,-53,-76,-84,0,"22.76-5.06",270
"1465","1140719219007",22.76,5.06,251.2,-61,-56,-64,-50,-48,-75,-84,0,"22.76-5.06",270
"1466","1140719219863",22.76,5.06,251.2,-60,-57,-57,-52,-53,-75,-81,0,"22.76-5.06",270
"1467","1140719220115",22.76,5.06,251.2,-60,-59,-63,-56,-53,-76,-80,0,"22.76-5.06",270
"1468","1140719330410",23.53,4.22,205.2,-53,-58,-61,-52,-57,-76,-79,0,"23.53-4.22",225
"1469","1140719331418",23.53,4.22,205.2,-62,-59,-61,-51,-60,-76,-80,0,"23.53-4.22",225
"1470","1140719333187",23.53,4.22,205.2,-56,-58,-62,-51,-61,-77,-77,0,"23.53-4.22",225
"1471","1140719334699",23.53,4.22,205.2,-56,-62,-62,-53,-49,-79,-78,0,"23.53-4.22",225
"1472","1140719336211",23.53,4.22,205.2,-57,-57,-64,-51,-50,-83,-79,0,"23.53-4.22",225
"1473","1140719336715",23.53,4.22,205.2,-47,-58,-63,-53,-49,-76,-79,0,"23.53-4.22",225
"1474","1140719337219",23.53,4.22,205.2,-56,-56,-62,-55,-58,-74,-79,0,"23.53-4.22",225
"1475","1140719337975",23.53,4.22,205.2,-55,-59,-62,-55,-49,-75,-79,0,"23.53-4.22",225
"1476","1140719338227",23.53,4.22,205.2,-55,-59,-61,-55,-63,-76,-78,0,"23.53-4.22",225
"1477","1140719339487",23.53,4.22,205.2,-57,-56,-70,-51,-61,-81,-75,0,"23.53-4.22",225
"1478","1140719341259",23.53,4.22,205.2,-55,-60,-71,-52,-60,-77,-75,0,"23.53-4.22",225
"1479","1140719341511",23.53,4.22,205.2,-58,-60,-63,-52,-50,-81,-77,0,"23.53-4.22",225
"1480","1140719342015",23.53,4.22,205.2,-56,-59,-72,-51,-49,-78,-75,0,"23.53-4.22",225
"1481","1140719343275",23.53,4.22,205.2,-58,-59,-72,-50,-52,-77,-76,0,"23.53-4.22",225
"1482","1140719344031",23.53,4.22,205.2,-57,-58,-63,-50,-60,-78,-79,0,"23.53-4.22",225
"1483","1140719344535",23.53,4.22,205.2,-57,-59,-63,-50,-61,-84,-77,0,"23.53-4.22",225
"1484","1140719346299",23.53,4.22,205.2,-58,-61,-64,-49,-50,-76,-79,0,"23.53-4.22",225
"1485","1140719346803",23.53,4.22,205.2,-58,-60,-64,-49,-61,-84,-78,0,"23.53-4.22",225
"1486","1140719347571",23.53,4.22,205.2,-58,-61,-64,-48,-60,-77,-81,0,"23.53-4.22",225
"1487","1140719347824",23.53,4.22,205.2,-57,-62,-64,-49,-58,-77,-77,0,"23.53-4.22",225
"1488","1140719348328",23.53,4.22,205.2,-58,-60,-62,-48,-51,-77,-78,0,"23.53-4.22",225
"1489","1140719348580",23.53,4.22,205.2,-57,-60,-63,-50,-51,-77,-81,0,"23.53-4.22",225
"1490","1140719349084",23.53,4.22,205.2,-58,-60,-67,-49,-53,-77,-77,0,"23.53-4.22",225
"1491","1140719350344",23.53,4.22,205.2,-58,-57,-65,-48,-61,-83,-80,0,"23.53-4.22",225
"1492","1140719350596",23.53,4.22,205.2,-56,-57,-74,-48,-62,-83,-81,0,"23.53-4.22",225
"1493","1140719351100",23.53,4.22,205.2,-58,-58,-64,-49,-52,-77,-80,0,"23.53-4.22",225
"1494","1140719352612",23.53,4.22,205.2,-57,-59,-64,-50,-52,-82,-77,0,"23.53-4.22",225
"1495","1140719353368",23.53,4.22,205.2,-57,-59,-73,-50,-53,-78,-78,0,"23.53-4.22",225
"1496","1140719353880",23.53,4.22,205.2,-57,-59,-63,-50,-58,-79,-79,0,"23.53-4.22",225
"1497","1140719354132",23.53,4.22,205.2,-56,-59,-61,-50,-50,-80.5,-83,0,"23.53-4.22",225
"1498","1140719355492",23.53,4.22,205.2,-58,-57,-62,-50,-50,-78,-77,0,"23.53-4.22",225
"1499","1140719438957",23.9,7,344.9,-68,-59,-59,-56,-58,-69,-78,0,"23.90-7.0",0
"1500","1140719439209",23.9,7,344.9,-62,-58,-57,-55,-58,-68,-79,0,"23.90-7.0",0
"1501","1140719441225",23.9,7,344.9,-66,-59,-58,-53,-56,-63,-78,0,"23.90-7.0",0
"1502","1140719444262",23.9,7,344.9,-63,-60,-59,-54,-58,-80,-79,0,"23.90-7.0",0
"1503","1140719445270",23.9,7,344.9,-66,-61,-60,-54,-61,-79,-79,0,"23.90-7.0",0
"1504","1140719446782",23.9,7,344.9,-67,-57,-60,-55,-58,-68,-79,0,"23.90-7.0",0
"1505","1140719447034",23.9,7,344.9,-63,-59,-61,-55,-61,-63,-77,0,"23.90-7.0",0
"1506","1140719447294",23.9,7,344.9,-63,-57,-59,-55,-61,-70,-77,0,"23.90-7.0",0
"1507","1140719448050",23.9,7,344.9,-64,-57,-58,-54,-55,-80,-79,0,"23.90-7.0",0
"1508","1140719449562",23.9,7,344.9,-68,-59,-65,-55,-56,-68,-79,0,"23.90-7.0",0
"1509","1140719450066",23.9,7,344.9,-63,-61,-58,-54,-55,-69,-80,0,"23.90-7.0",0
"1510","1140719450582",23.9,7,344.9,-63,-59,-65,-55,-56,-79,-79,0,"23.90-7.0",0
"1511","1140719451338",23.9,7,344.9,-64,-57,-59,-55,-61,-66,-80,0,"23.90-7.0",0
"1512","1140719452850",23.9,7,344.9,-65,-55,-71,-54,-59,-69,-78,0,"23.90-7.0",0
"1513","1140719453882",23.9,7,344.9,-64,-58,-61,-53,-57,-69,-77,0,"23.90-7.0",0
"1514","1140719454638",23.9,7,344.9,-64,-55,-61,-53,-57,-69,-76,0,"23.90-7.0",0
"1515","1140719454890",23.9,7,344.9,-64,-54,-69,-53,-57,-68,-78,0,"23.90-7.0",0
"1516","1140719457164",23.9,7,344.9,-66.5,-60,-62,-54,-60,-79,-77,0,"23.90-7.0",0
"1517","1140719458426",23.9,7,344.9,-65,-58,-66,-53,-58,-64,-78,0,"23.90-7.0",0
"1518","1140719458678",23.9,7,344.9,-64,-60,-61,-53,-60,-79,-77,0,"23.90-7.0",0
"1519","1140719459182",23.9,7,344.9,-64,-56,-59,-53,-59,-68,-77,0,"23.90-7.0",0
"1520","1140719459435",23.9,7,344.9,-66,-59,-69,-54,-58,-69,-79,0,"23.90-7.0",0
"1521","1140719459687",23.9,7,344.9,-63,-56,-61,-53,-61,-64,-79,0,"23.90-7.0",0
"1522","1140719460190",23.9,7,344.9,-64,-55,-61,-54,-60,-66,-77,0,"23.90-7.0",0
"1523","1140719460951",23.9,7,344.9,-65,-59,-57,-53,-59,-69,-77,0,"23.90-7.0",0
"1524","1140719462463",23.9,7,344.9,-64,-55,-60,-54,-57,-69,-78,0,"23.90-7.0",0
"1525","1140719463219",23.9,7,344.9,-63,-55,-58,-54,-61,-69,-78,0,"23.90-7.0",0
"1526","1140719463979",23.9,7,344.9,-67,-58,-60,-55,-57,-64,-78,0,"23.90-7.0",0
"1527","1140719464987",23.9,7,344.9,-64,-59,-69,-55,-58,-79,-78,0,"23.90-7.0",0
"1528","1140719528971",24.31,3.89,301.3,-68,-54,-56,-50,-56,-80,-74,0,"24.31-3.89",315
"1529","1140719529223",24.31,3.89,301.3,-66,-55,-63,-52,-57,-77,-74,0,"24.31-3.89",315
"1530","1140719529475",24.31,3.89,301.3,-67,-54,-63,-51,-53,-79,-72,0,"24.31-3.89",315
"1531","1140719530587",24.31,3.89,301.3,-68,-55,-56,-51,-54,-77.5,-80,0,"24.31-3.89",315
"1532","1140719531343",24.31,3.89,301.3,-68,-56,-55,-52,-54,-77,-73,0,"24.31-3.89",315
"1533","1140719531595",24.31,3.89,301.3,-66,-55,-57,-52,-53,-80,-73,0,"24.31-3.89",315
"1534","1140719533107",24.31,3.89,301.3,-67,-55,-62,-53,-52,-79,-73,0,"24.31-3.89",315
"1535","1140719533359",24.31,3.89,301.3,-68,-56,-59,-51,-53,-80,-73,0,"24.31-3.89",315
"1536","1140719533611",24.31,3.89,301.3,-66,-55,-59,-52,-55,-78,-83,0,"24.31-3.89",315
"1537","1140719534123",24.31,3.89,301.3,-66,-57,-55,-51,-54,-78,-73,0,"24.31-3.89",315
"1538","1140719534375",24.31,3.89,301.3,-66,-55,-55,-51,-52,-77,-73,0,"24.31-3.89",315
"1539","1140719535131",24.31,3.89,301.3,-67,-56,-62,-51,-54,-76,-73,0,"24.31-3.89",315
"1540","1140719536895",24.31,3.89,301.3,-65,-56,-58,-52,-55,-80,-84,0,"24.31-3.89",315
"1541","1140719537903",24.31,3.89,301.3,-66,-55,-55,-52,-54,-78,-74,0,"24.31-3.89",315
"1542","1140719538407",24.31,3.89,301.3,-64,-56,-58,-51,-54,-79,-74,0,"24.31-3.89",315
"1543","1140719538659",24.31,3.89,301.3,-64,-57,-53,-53,-54,-78,-73,0,"24.31-3.89",315
"1544","1140719539163",24.31,3.89,301.3,-64,-57,-62,-52,-54,-79,-73,0,"24.31-3.89",315
"1545","1140719539919",24.31,3.89,301.3,-65,-53,-55,-52,-53,-81,-72,0,"24.31-3.89",315
"1546","1140719540171",24.31,3.89,301.3,-66,-53,-55,-52,-55,-77.5,-84,0,"24.31-3.89",315
"1547","1140719540780",24.31,3.89,301.3,-64,-55,-63,-51,-55,-79,-73,0,"24.31-3.89",315
"1548","1140719541032",24.31,3.89,301.3,-65,-56,-63,-52,-53,-80,-73,0,"24.31-3.89",315
"1549","1140719541536",24.31,3.89,301.3,-65,-56,-57,-52,-54,-78,-73,0,"24.31-3.89",315
"1550","1140719541788",24.31,3.89,301.3,-65,-54,-59,-53,-55,-82,-82,0,"24.31-3.89",315
"1551","1140719542040",24.31,3.89,301.3,-66,-55,-55,-52,-54,-78,-74,0,"24.31-3.89",315
"1552","1140719542544",24.31,3.89,301.3,-65,-56,-55,-52,-55,-77,-72,0,"24.31-3.89",315
"1553","1140719543552",24.31,3.89,301.3,-65,-57,-57,-52,-54,-78,-73,0,"24.31-3.89",315
"1554","1140719544060",24.31,3.89,301.3,-65,-55,-62,-52,-54,-79,-82,0,"24.31-3.89",315
"1555","1140719545068",24.31,3.89,301.3,-65,-56,-58,-52,-55,-79,-74,0,"24.31-3.89",315
"1556","1140719545320",24.31,3.89,301.3,-65,-55,-63,-54,-56,-79,-74,0,"24.31-3.89",315
"1557","1140719546580",24.31,3.89,301.3,-63,-54,-63,-53,-54,-79,-82,0,"24.31-3.89",315
"1558","1140719547348",24.31,3.89,301.3,-65,-56,-59,-54,-55,-79,-73,0,"24.31-3.89",315
"1559","1140719547600",24.31,3.89,301.3,-65,-55,-58,-53,-55,-79,-72,0,"24.31-3.89",315
"1560","1140719547852",24.31,3.89,301.3,-65,-55,-55,-53,-55,-78,-74,0,"24.31-3.89",315
"1561","1140719548608",24.31,3.89,301.3,-65,-55,-57,-53,-54,-81,-83,0,"24.31-3.89",315
"1562","1140719549364",24.31,3.89,301.3,-66,-56,-62,-53,-53,-77,-72,0,"24.31-3.89",315
"1563","1140719549868",24.31,3.89,301.3,-65,-54,-55,-51,-55,-78,-73,0,"24.31-3.89",315
"1564","1140719550372",24.31,3.89,301.3,-65,-55,-57,-53,-55,-78,-70,0,"24.31-3.89",315
"1565","1140719550880",24.31,3.89,301.3,-65,-55,-59,-53,-56,-78,-74,0,"24.31-3.89",315
"1566","1140719551232",24.31,3.89,301.3,-62,-55,-62,-53,-55,-79,-82,0,"24.31-3.89",315
"1567","1140719551736",24.31,3.89,301.3,-64,-56,-63,-54,-55,-80,-73,0,"24.31-3.89",315
"1568","1140719551988",24.31,3.89,301.3,-64,-56,-63,-54,-55,-79,-73,0,"24.31-3.89",315
"1569","1140719552240",24.31,3.89,301.3,-61,-56,-56,-54,-55,-79,-84,0,"24.31-3.89",315
"1570","1140719552744",24.31,3.89,301.3,-65,-56,-55,-55,-55,-78,-74,0,"24.31-3.89",315
"1571","1140719553248",24.31,3.89,301.3,-65,-57,-62,-54,-54,-78,-76,0,"24.31-3.89",315
"1572","1140719553500",24.31,3.89,301.3,-64,-57,-58,-54,-54,-80,-83,0,"24.31-3.89",315
"1573","1140719555769",24.31,3.89,301.3,-66,-55,-59,-53,-54,-79,-78.5,0,"24.31-3.89",315
"1574","1140719556021",24.31,3.89,301.3,-64,-55,-54,-53,-56,-77,-73,0,"24.31-3.89",315
"1575","1140719599127",24.7,7.7,87.9,-72,-56,-60,-55,-44,-77,-76,0,"24.70-7.7",90
"1576","1140719600643",24.7,7.7,87.9,-74,-55,-61,-56,-44,-73,-76,0,"24.70-7.7",90
"1577","1140719600895",24.7,7.7,87.9,-72,-55,-61,-56,-44,-81,-79,0,"24.70-7.7",90
"1578","1140719601903",24.7,7.7,87.9,-72,-55,-61,-56,-43,-72,-79,0,"24.70-7.7",90
"1579","1140719602155",24.7,7.7,87.9,-75,-57,-61,-57,-44,-74,-78,0,"24.70-7.7",90
"1580","1140719603523",24.7,7.7,87.9,-72,-56,-68,-61,-43,-76,-75,0,"24.70-7.7",90
"1581","1140719605048",24.7,7.7,87.9,-72,-56,-59,-57,-46,-75,-76,0,"24.70-7.7",90
"1582","1140719605552",24.7,7.7,87.9,-72,-57,-63,-61,-46,-73,-76,0,"24.70-7.7",90
"1583","1140719606056",24.7,7.7,87.9,-72,-56,-67,-55,-45,-73,-76,0,"24.70-7.7",90
"1584","1140719606560",24.7,7.7,87.9,-72,-57,-61,-56,-45,-74,-75,0,"24.70-7.7",90
"1585","1140719607064",24.7,7.7,87.9,-71,-55,-64,-57,-45,-73,-75,0,"24.70-7.7",90
"1586","1140719607568",24.7,7.7,87.9,-71,-56,-60,-56,-46,-73,-76,0,"24.70-7.7",90
"1587","1140719607820",24.7,7.7,87.9,-72,-56,-59,-55,-45,-74,-76,0,"24.70-7.7",90
"1588","1140719609080",24.7,7.7,87.9,-71,-56,-59,-57,-45,-80,-75,0,"24.70-7.7",90
"1589","1140719610088",24.7,7.7,87.9,-72,-56,-67,-56,-44,-74.5,-77,0,"24.70-7.7",90
"1590","1140719610592",24.7,7.7,87.9,-70,-55,-60,-58,-45,-76,-76,0,"24.70-7.7",90
"1591","1140719612860",24.7,7.7,87.9,-72,-58,-65,-59,-46,-80,-74,0,"24.70-7.7",90
"1592","1140719613112",24.7,7.7,87.9,-69,-55,-65,-58,-48,-74,-76,0,"24.70-7.7",90
"1593","1140719613972",24.7,7.7,87.9,-70,-58,-60,-56,-45,-74,-74,0,"24.70-7.7",90
"1594","1140719614224",24.7,7.7,87.9,-73,-56,-69,-57,-47,-82,-77,0,"24.70-7.7",90
"1595","1140719614728",24.7,7.7,87.9,-69,-58,-61,-56,-45,-75,-75,0,"24.70-7.7",90
"1596","1140719615232",24.7,7.7,87.9,-69,-57,-60,-57,-45,-76,-75,0,"24.70-7.7",90
"1597","1140719616996",24.7,7.7,87.9,-69,-56,-61,-55,-45,-77,-79,0,"24.70-7.7",90
"1598","1140719618012",24.7,7.7,87.9,-70,-56,-68,-55,-45,-81,-81,0,"24.70-7.7",90
"1599","1140719619272",24.7,7.7,87.9,-70.5,-57,-60,-59,-45,-75,-74,0,"24.70-7.7",90
"1600","1140719620545",24.7,7.7,87.9,-70,-57,-69,-56,-44,-72,-74,0,"24.70-7.7",90
"1601","1140719621301",24.7,7.7,87.9,-71,-56,-60,-63,-45,-72,-77,0,"24.70-7.7",90
"1602","1140719621553",24.7,7.7,87.9,-72,-56,-68,-57,-44,-74,-77,0,"24.70-7.7",90
"1603","1140719622813",24.7,7.7,87.9,-71,-55,-59,-56,-45,-74,-78,0,"24.70-7.7",90
"1604","1140719624433",24.7,7.7,87.9,-72,-55,-69,-58,-45,-74,-74,0,"24.70-7.7",90
"1605","1140719624685",24.7,7.7,87.9,-71,-56,-69,-58,-45,-80,-78,0,"24.70-7.7",90
"1606","1140719625189",24.7,7.7,87.9,-70,-57,-68,-55,-45,-74,-74,0,"24.70-7.7",90
"1607","1140719671620",25.23,7.78,10,-67,-56,-71,-56,-56,-71,-76,0,"25.23-7.78",0
"1608","1140719671872",25.23,7.78,10,-67,-55,-64,-55,-52,-70,-75,0,"25.23-7.78",0
"1609","1140719672376",25.23,7.78,10,-68,-55,-64,-54,-46,-72,-77,0,"25.23-7.78",0
"1610","1140719672628",25.23,7.78,10,-68,-55,-70,-52,-46,-83,-76,0,"25.23-7.78",0
"1611","1140719672880",25.23,7.78,10,-69,-58,-72,-52,-46,-77,-77,0,"25.23-7.78",0
"1612","1140719673132",25.23,7.78,10,-66,-57,-65,-53,-51,-81,-75,0,"25.23-7.78",0
"1613","1140719674392",25.23,7.78,10,-67,-55,-64,-52,-45,-79,-71,0,"25.23-7.78",0
"1614","1140719674644",25.23,7.78,10,-68.5,-51,-64,-53,-49,-73,-73,0,"25.23-7.78",0
"1615","1140719675148",25.23,7.78,10,-69,-52,-63,-53,-46,-81,-78,0,"25.23-7.78",0
"1616","1140719676660",25.23,7.78,10,-72,-58,-65,-52,-45,-72,-72,0,"25.23-7.78",0
"1617","1140719676912",25.23,7.78,10,-71,-52,-68,-52,-48,-72,-73,0,"25.23-7.78",0
"1618","1140719677416",25.23,7.78,10,-69,-55,-64,-53,-46,-72.5,-79,0,"25.23-7.78",0
"1619","1140719677668",25.23,7.78,10,-70,-51,-70,-53,-46,-71,-78,0,"25.23-7.78",0
"1620","1140719679180",25.23,7.78,10,-67,-56,-69,-53,-48,-71,-71,0,"25.23-7.78",0
"1621","1140719679432",25.23,7.78,10,-67,-55,-69,-53,-47,-82,-77,0,"25.23-7.78",0
"1622","1140719679936",25.23,7.78,10,-67,-56,-65,-54,-47,-73,-76,0,"25.23-7.78",0
"1623","1140719680944",25.23,7.78,10,-66,-55,-63,-52,-47.5,-71,-79,0,"25.23-7.78",0
"1624","1140719682205",25.23,7.78,10,-65,-55,-63,-53,-50,-84,-78,0,"25.23-7.78",0
"1625","1140719682456",25.23,7.78,10,-66,-55,-71,-55,-46,-72,-71,0,"25.23-7.78",0
"1626","1140719682708",25.23,7.78,10,-66,-56,-70,-52,-51,-81,-79,0,"25.23-7.78",0
"1627","1140719683464",25.23,7.78,10,-67,-51,-65,-54,-45,-72,-73,0,"25.23-7.78",0
"1628","1140719683717",25.23,7.78,10,-66,-52,-63,-53,-46,-81,-71,0,"25.23-7.78",0
"1629","1140719684221",25.23,7.78,10,-67,-56,-71,-53,-46,-81,-78,0,"25.23-7.78",0
"1630","1140719684977",25.23,7.78,10,-67,-55,-64,-54,-46,-71,-72,0,"25.23-7.78",0
"1631","1140719685229",25.23,7.78,10,-68,-55,-70,-55,-45,-72,-77,0,"25.23-7.78",0
"1632","1140719685481",25.23,7.78,10,-67.5,-56,-71,-54,-45,-71,-72,0,"25.23-7.78",0
"1633","1140719685733",25.23,7.78,10,-66,-51,-64,-53,-50,-72,-77,0,"25.23-7.78",0
"1634","1140719686745",25.23,7.78,10,-66,-56,-63,-55,-50,-69,-78,0,"25.23-7.78",0
"1635","1140719688357",25.23,7.78,10,-68,-55,-71,-56,-49,-81,-72,0,"25.23-7.78",0
"1636","1140719688861",25.23,7.78,10,-66,-56,-70,-54,-45,-72,-73,0,"25.23-7.78",0
"1637","1140719689113",25.23,7.78,10,-68,-56,-71,-52,-46,-72,-79,0,"25.23-7.78",0
"1638","1140719689621",25.23,7.78,10,-68,-57,-70,-54,-45,-70,-73,0,"25.23-7.78",0
"1639","1140719690377",25.23,7.78,10,-67,-51,-64,-54,-46,-72,-74,0,"25.23-7.78",0
"1640","1140719691637",25.23,7.78,10,-68,-55,-64,-53,-49,-73,-78,0,"25.23-7.78",0
"1641","1140719691889",25.23,7.78,10,-70,-56,-64,-53,-51,-73,-79,0,"25.23-7.78",0
"1642","1140719692897",25.23,7.78,10,-67,-55,-62,-53,-50,-69,-79,0,"25.23-7.78",0
"1643","1140719693401",25.23,7.78,10,-66,-55,-70,-54,-50,-73,-79,0,"25.23-7.78",0
"1644","1140719693653",25.23,7.78,10,-65,-56,-70,-54,-48,-73,-78,0,"25.23-7.78",0
"1645","1140719693905",25.23,7.78,10,-67,-55,-62,-54,-48,-82,-78,0,"25.23-7.78",0
"1646","1140719695165",25.23,7.78,10,-67,-54,-71,-58,-47,-73,-77,0,"25.23-7.78",0
"1647","1140719696425",25.23,7.78,10,-66,-54,-71,-54,-49,-69,-78,0,"25.23-7.78",0
"1648","1140719697181",25.23,7.78,10,-67,-54,-71,-54,-48,-72,-79,0,"25.23-7.78",0
"1649","1140719697885",25.23,7.78,10,-66,-54,-62,-55,-48,-73,-76,0,"25.23-7.78",0
"1650","1140719698389",25.23,7.78,10,-67,-52,-61,-58,-48,-67,-75,0,"25.23-7.78",0
"1651","1140719698641",25.23,7.78,10,-67,-52,-69,-55,-50,-73,-78,0,"25.23-7.78",0
"1652","1140719698894",25.23,7.78,10,-66.5,-55,-71,-53,-48,-81,-76,0,"25.23-7.78",0
"1653","1140719734876",25.76,7.34,122.7,-75,-60,-65,-55.5,-40,-76,-79,0,"25.76-7.34",135
"1654","1140719735884",25.76,7.34,122.7,-62,-59,-69,-54,-42,-77,-78,0,"25.76-7.34",135
"1655","1140719736396",25.76,7.34,122.7,-62,-58,-65,-53,-49,-79,-79.8,0,"25.76-7.34",135
"1656","1140719736648",25.76,7.34,122.7,-62.5,-56,-65,-53,-42,-77,-77,0,"25.76-7.34",135
"1657","1140719737656",25.76,7.34,122.7,-64,-57,-73,-53,-42,-77,-79,0,"25.76-7.34",135
"1658","1140719737908",25.76,7.34,122.7,-64,-57,-74,-53,-48,-76,-78,0,"25.76-7.34",135
"1659","1140719738412",25.76,7.34,122.7,-64,-57,-64,-52,-40,-78,-79,0,"25.76-7.34",135
"1660","1140719738664",25.76,7.34,122.7,-64,-56,-64,-53,-41,-76,-79,0,"25.76-7.34",135
"1661","1140719739420",25.76,7.34,122.7,-64,-57,-64,-53,-48,-78,-80,0,"25.76-7.34",135
"1662","1140719740440",25.76,7.34,122.7,-61,-57,-64,-50,-41,-82,-80,0,"25.76-7.34",135
"1663","1140719741448",25.76,7.34,122.7,-64,-57,-64,-53,-40,-76,-78,0,"25.76-7.34",135
"1664","1140719742204",25.76,7.34,122.7,-61,-56,-73,-53,-41,-78,-81,0,"25.76-7.34",135
"1665","1140719742708",25.76,7.34,122.7,-67,-58,-73,-53,-49,-77,-79,0,"25.76-7.34",135
"1666","1140719743216",25.76,7.34,122.7,-64,-58,-64,-52,-41,-77,-80,0,"25.76-7.34",135
"1667","1140719743468",25.76,7.34,122.7,-63,-57,-71,-53,-49,-80,-81,0,"25.76-7.34",135
"1668","1140719743720",25.76,7.34,122.7,-62,-57,-71,-52,-42,-78,-80,0,"25.76-7.34",135
"1669","1140719746244",25.76,7.34,122.7,-63,-58,-70,-52.5,-49,-77,-81,0,"25.76-7.34",135
"1670","1140719746496",25.76,7.34,122.7,-62.5,-59,-65,-52,-42,-77,-78,0,"25.76-7.34",135
"1671","1140719746748",25.76,7.34,122.7,-62,-58,-70,-51,-50,-77,-78,0,"25.76-7.34",135
"1672","1140719747252",25.76,7.34,122.7,-64,-57,-70,-53,-42,-75,-79,0,"25.76-7.34",135
"1673","1140719748009",25.76,7.34,122.7,-64,-58,-65,-51,-44.5,-77,-78,0,"25.76-7.34",135
"1674","1140719748260",25.76,7.34,122.7,-64,-58,-74,-52,-50,-76,-79,0,"25.76-7.34",135
"1675","1140719751293",25.76,7.34,122.7,-64,-57,-63,-53,-49,-78,-79,0,"25.76-7.34",135
"1676","1140719751797",25.76,7.34,122.7,-64,-58,-73,-52,-48,-78,-80,0,"25.76-7.34",135
"1677","1140719752639",25.76,7.34,122.7,-64,-57,-73,-54,-48,-76,-78,0,"25.76-7.34",135
"1678","1140719752892",25.76,7.34,122.7,-64,-56,-73,-52,-41,-75,-79,0,"25.76-7.34",135
"1679","1140719753145",25.76,7.34,122.7,-63.5,-58,-65,-53,-40,-76,-80,0,"25.76-7.34",135
"1680","1140719753397",25.76,7.34,122.7,-64,-57,-69,-52,-48,-75,-80,0,"25.76-7.34",135
"1681","1140719754153",25.76,7.34,122.7,-64,-58,-65,-53,-41,-77,-80,0,"25.76-7.34",135
"1682","1140719754405",25.76,7.34,122.7,-64,-55,-73,-53,-41,-77,-78,0,"25.76-7.34",135
"1683","1140719757937",25.76,7.34,122.7,-62,-59,-71,-53,-50,-80,-79,0,"25.76-7.34",135
"1684","1140719758441",25.76,7.34,122.7,-62,-60,-70,-51,-42,-79,-79,0,"25.76-7.34",135
"1685","1140719759197",25.76,7.34,122.7,-62,-59,-70,-53,-44,-77,-78,0,"25.76-7.34",135
"1686","1140719760305",25.76,7.34,122.7,-62,-59,-70,-52,-49,-77,-79,0,"25.76-7.34",135
"1687","1140719761565",25.76,7.34,122.7,-63,-58,-72,-52,-48,-76,-78,0,"25.76-7.34",135
"1688","1140719880465",26.71,7.5,96,-67.5,-53,-74,-49,-41,-76,-77,0,"26.71-7.50",90
"1689","1140719880969",26.71,7.5,96,-64,-54,-66,-49,-52,-74,-78,0,"26.71-7.50",90
"1690","1140719881473",26.71,7.5,96,-67,-56,-71,-48,-51,-75,-77,0,"26.71-7.50",90
